Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Opel Insignia,2011,Universalas,3950,Dyzelinas,Mechaninė,323000,Vilnius,2000,118
Opel Astra,2011,Universalas,3990,Dyzelinas,Mechaninė,153000,Klaipėda,1700,81
Opel Astra,2006,Kabrioletas,3990,Benzinas / dujos,Automatinė,175000,Kaunas,1800,103
Opel Astra,2012,Kupė (Coupe),3999,Dyzelinas,Mechaninė,225700,Šiauliai,1700,96
Opel Astra,2011,Hečbekas,3999,Dyzelinas,Mechaninė,330000,Kretinga,1700,81
Opel Zafira Tourer,2012,Vienatūris,3999,Dyzelinas,Mechaninė,336500,Vilnius,2000,96
Opel Astra,2010,Hečbekas,3999,Benzinas,Mechaninė,216741,Marijampolė,1600,85
Opel Astra,2011,Hečbekas,4000,Dyzelinas,Mechaninė,263000,Jurbarkas,2000,118
Opel Corsa,2014,Hečbekas,4050,Dyzelinas,Mechaninė,220000,Kaunas,1300,70
Opel Astra,2012,Universalas,4100,Dyzelinas,Mechaninė,263251,Kretinga,1700,96
Opel Zafira,2010,Vienatūris,4100,Benzinas / dujos,Mechaninė,237475,Jurbarkas,1800,103
Opel Zafira,2018,Vienatūris,4100,Dyzelinas,Automatinė,333000,Šakiai,2000,96
Opel Meriva,2010,Vienatūris,4200,Dyzelinas,Automatinė,134000,Utena,1700,74
Opel Meriva,2011,Vienatūris,4200,Dyzelinas,Mechaninė,230321,Vilnius,1700,81
Opel Zafira,2012,Vienatūris,4200,Dyzelinas,Mechaninė,226000,Kaunas,2000,96
Opel Insignia,2011,Universalas,4200,Dyzelinas,Automatinė,252047,Klaipėda,2000,118
Opel Insignia,2011,Universalas,4200,Dyzelinas,Automatinė,158817,Vilnius,2000,120
Opel Insignia,2010,Universalas,4200,Dyzelinas,Automatinė,181000,Vilnius,2000,96
Opel Vivaro,2009,Krovininis mikroautobusas,4235,Dyzelinas,Mechaninė,245984,Vilnius,2000,66
Opel Meriva,2012,Vienatūris,4249,Dyzelinas,Mechaninė,220000,Šiauliai,1300,55
Opel Insignia,2009,Hečbekas,4250,Benzinas,Mechaninė,203000,Kėdainiai,1800,103
Opel Zafira,2010,Vienatūris,4250,Benzinas,Mechaninė,183000,Jurbarkas,1800,103
Opel Insignia,2011,Universalas,4290,Dyzelinas,Mechaninė,347800,Kelmė,2000,118
Opel Insignia,2013,Universalas,4300,Dyzelinas,Automatinė,249000,Panevėžys,2000,118
Opel Antara,2008,Visureigis / Krosoveris,4300,Dyzelinas,Mechaninė,175000,Panevėžys,2000,110
Opel Adam,2014,Hečbekas,4300,Benzinas,Mechaninė,76228,Vilnius,1200,51
Opel Antara,2007,Visureigis / Krosoveris,4300,Dyzelinas,Mechaninė,218488,Šakiai,2000,110
Opel Insignia,2010,Universalas,4300,Dyzelinas,Mechaninė,270000,Jonava,2000,118
Opel Astra,2015,Universalas,4300,Dyzelinas,Mechaninė,315000,Vilnius,1600,81
Opel Insignia,2011,Universalas,4330,Dyzelinas,Automatinė,266000,Druskininkai,2000,120
Opel Astra,2012,Hečbekas,4350,Dyzelinas,Mechaninė,240000,Šiauliai,1700,81
Opel Insignia,2011,Universalas,4350,Dyzelinas,Mechaninė,272000,Alytus,2000,81
Opel Zafira,2014,Vienatūris,4350,Dyzelinas,Mechaninė,253830,Šiauliai,1700,92
Opel Insignia,2010,Universalas,4360,Benzinas,Mechaninė,158000,Klaipėda,1800,103
Opel Antara,2009,Visureigis / Krosoveris,4395,Dyzelinas,Automatinė,311561,Kretinga,2000,110
Opel Astra,2013,Universalas,4400,Dyzelinas,Mechaninė,296000,Marijampolė,2000,121
Opel Zafira Tourer,2012,Vienatūris,4400,Dyzelinas,Mechaninė,269068,Vilnius,2000,96
Opel Insignia,2010,Universalas,4450,Dyzelinas,Automatinė,237000,Jurbarkas,2000,118
Opel Astra,2015,Hečbekas,4450,Dyzelinas,Mechaninė,202147,Kaunas,1600,81
Opel Astra,2012,Universalas,4450,Dyzelinas,Automatinė,261000,Kaunas,2000,121
Opel Insignia,2008,Sedanas,4450,Dyzelinas,Automatinė,247000,Marijampolė,2000,118
Opel Insignia,2012,Sedanas,4500,Benzinas,Automatinė,183600,Vilnius,2400,136
Opel Insignia,2011,Universalas,4500,Dyzelinas,Automatinė,230115,Klaipėda,2000,118
Opel Vivaro,2007,Krovininis mikroautobusas,4500,Dyzelinas,Mechaninė,282000,Tauragė,2000,84
Opel Insignia,2011,Universalas,4500,Dyzelinas,Automatinė,313500,Vilnius,2000,118
Opel Astra,2011,Hečbekas,4500,Benzinas,Mechaninė,121000,Kaišiadorys,1600,85
Opel Insignia,2010,Universalas,4500,Dyzelinas,Automatinė,227000,Klaipėda,2000,118
Opel Insignia,2012,Universalas,4500,Dyzelinas,Mechaninė,280000,Šiauliai,2000,96
Opel Insignia,2009,Hečbekas,4500,Dyzelinas,Automatinė,294000,Marijampolė,2000,118
Opel Insignia,2011,Universalas,4500,Dyzelinas,Mechaninė,230000,Šiauliai,2000,118
Opel Meriva,2015,Vienatūris,4500,Dyzelinas,Mechaninė,275000,Tauragė,1600,70
Opel Astra,2010,Hečbekas,4550,Dyzelinas,Automatinė,227893,Raseiniai,2000,118
Opel Insignia,2012,Universalas,4550,Dyzelinas,Mechaninė,266300,Šiauliai,2000,96
Opel Karl,2016,Hečbekas,4600,Benzinas,Mechaninė,164900,Tauragė,1000,55
Opel Insignia,2009,Sedanas,4600,Dyzelinas,Automatinė,280000,Klaipėda,2000,118
Opel Astra,2013,Universalas,4600,Dyzelinas,Mechaninė,171000,Alytus,1700,81
Opel Insignia,2011,Universalas,4600,Dyzelinas,Mechaninė,206000,Tauragė,2000,118
Opel Insignia,2012,Universalas,4600,Dyzelinas,Mechaninė,217000,Druskininkai,2000,143
Opel Meriva,2011,Vienatūris,4600,Dyzelinas,Automatinė,242000,Vilkaviškis,1700,74
Opel Antara,2010,Visureigis / Krosoveris,4650,Dyzelinas,Mechaninė,270000,Šiauliai,2000,93
Opel Astra,2012,Hečbekas,4650,Dyzelinas,Mechaninė,256000,Kaunas,1700,81
Opel Insignia,2011,Universalas,4690,Dyzelinas,Automatinė,276176,Kaunas,2000,118
Opel Astra,2011,Universalas,4700,Dyzelinas,Mechaninė,219000,Šiauliai,1700,81
Opel Insignia,2013,Universalas,4700,Dyzelinas,Mechaninė,317500,Panevėžys,2000,143
Opel Movano,2014,Krovininis mikroautobusas,4700,Dyzelinas,Mechaninė,320000,Kėdainiai,2300,110
Opel Corsa,2015,Hečbekas,4700,Benzinas,Mechaninė,233000,Plungė,1400,55
Opel Insignia,2011,Universalas,4700,Dyzelinas,Mechaninė,221365,Marijampolė,2000,118
Opel Insignia,2010,Sedanas,4700,Dyzelinas,Mechaninė,280000,Alytus,2000,118
Opel Astra,2014,Universalas,4700,Dyzelinas,Mechaninė,212000,Kaunas,2000,121
Opel Insignia,2009,Universalas,4750,Dyzelinas,Mechaninė,234500,Vilnius,2000,118
Opel Zafira,2012,Vienatūris,4750,Benzinas,Mechaninė,225000,Jurbarkas,1800,103
Opel Antara,2007,Visureigis / Krosoveris,4750,Dyzelinas,Automatinė,211500,Telšiai,2000,110
Opel Insignia,2009,Universalas,4799,Dyzelinas,Mechaninė,130881,Kretinga,2000,162
Opel Zafira Tourer,2012,Vienatūris,4800,Dyzelinas,Mechaninė,363000,Kaunas,2000,121
Opel Astra,2011,Universalas,4800,Dyzelinas,Mechaninė,148000,Šiauliai,1700,81
Opel Combo,2014,Vienatūris,4800,Dyzelinas,Automatinė,259000,Tauragė,1600,66
Opel Meriva,2012,Vienatūris,4800,Benzinas,Mechaninė,108000,Šiauliai,1400,74
Opel Astra,2012,Hečbekas,4800,Dyzelinas,Mechaninė,311903,Šiauliai,1700,110
Opel Vivaro,2008,Krovininis mikroautobusas,4850,Dyzelinas,Mechaninė,138900,Ariogala,2000,66
Opel Astra,2013,Universalas,4850,Dyzelinas,Mechaninė,168000,Vilnius,1700,81
Opel Astra,2014,Universalas,4850,Dyzelinas,Automatinė,215300,Utena,2000,121
Opel Insignia,2010,Sedanas,4850,Dyzelinas,Automatinė,250000,Telšiai,2000,118
Opel Astra,2010,Hečbekas,4850,Dyzelinas,Automatinė,230000,Vilkaviškis,2000,118
Opel Zafira Tourer,2012,Vienatūris,4900,Dyzelinas,Mechaninė,340000,Kelmė,2000,121
Opel Meriva,2012,Vienatūris,4900,Dyzelinas,Automatinė,208000,Vilnius,1700,81
Opel Insignia,2009,Hečbekas,4900,Dyzelinas,Mechaninė,217740,Šiauliai,2000,96
Opel Insignia,2011,Universalas,4900,Dyzelinas,Mechaninė,227271,Telšiai,2000,118
Opel Combo,2014,Komercinis,4900,Dyzelinas,Mechaninė,274000,Telšiai,1300,66
Opel Vivaro,2006,Keleivinis mikroautobusas,4900,Dyzelinas,Mechaninė,263000,Šiauliai,2000,84
Opel Vivaro,2005,Keleivinis mikroautobusas,4900,Dyzelinas,Mechaninė,269700,Alytus,2500,99
Opel Movano,2006,Krovininis mikroautobusas,4900,Dyzelinas,Mechaninė,350000,Vilnius,2500,73
Opel Corsa,2015,Hečbekas,4950,Dyzelinas,Mechaninė,185000,Kaunas,1300,55
Opel Zafira Tourer,2012,Vienatūris,4998,Dyzelinas,Mechaninė,330000,Vilnius,2000,96
Opel Insignia,2011,Universalas,4999,Dyzelinas,Mechaninė,187000,Tauragė,2000,118
Opel Astra,2015,Sedanas,4999,Dyzelinas,Mechaninė,193598,Panevėžys,1600,81
Opel Zafira,2013,Vienatūris,4999,Dyzelinas,Mechaninė,238315,Marijampolė,1700,92
Opel Astra,2010,Hečbekas,5000,Benzinas,Automatinė,203700,Vilkaviškis,1600,132
Opel Astra,2016,Universalas,5000,Dyzelinas,Mechaninė,237000,Kaunas,1600,81
Opel Astra,2015,Universalas,5000,Dyzelinas,Mechaninė,230000,Utena,1600,81
Opel Vivaro,2007,Krovininis mikroautobusas,5000,Dyzelinas,Mechaninė,239000,Kaunas,2500,107
Opel Zafira Tourer,2012,Vienatūris,5100,Dyzelinas,Mechaninė,240000,Vilnius,2000,96
Opel Vivaro,2005,Vienatūris,5100,Dyzelinas,Mechaninė,340000,Vilnius,1900,74
Opel Zafira Tourer,2015,Vienatūris,5100,Dyzelinas,Mechaninė,201600,Tauragė,1600,88
Opel Astra,2016,Hečbekas,5100,Benzinas,Mechaninė,404000,Rokiškis,1400,110
Opel Insignia,2012,Sedanas,5150,Dyzelinas,Automatinė,178000,Vilnius,2000,118
Opel Insignia,2011,Universalas,5150,Dyzelinas,Automatinė,200000,Telšiai,2000,118
Opel Zafira Tourer,2018,Vienatūris,5190,Dyzelinas,Automatinė,220000,Klaipėda,2000,96
Opel Astra,2018,Universalas,5199,Benzinas,Mechaninė,207000,Vilnius,1000,77
Opel Insignia,2016,Universalas,5200,Dyzelinas,Automatinė,184700,Kaunas,2000,125
Opel Insignia,2012,Universalas,5200,Dyzelinas,Automatinė,220000,Marijampolė,2000,118
Opel Astra,2011,Hečbekas,5200,Benzinas,Automatinė,151000,Jonava,1800,132
Opel Movano,2011,Keleivinis mikroautobusas,5200,Dyzelinas,Automatinė,800000,Šilutė,2300,110
Opel Astra,2015,Universalas,5250,Dyzelinas,Mechaninė,270000,Alytus,1600,81
Opel Corsa,2020,Hečbekas,5299,Dyzelinas,Mechaninė,67750,Tauragė,1500,75
Opel Antara,2012,Visureigis / Krosoveris,5300,Dyzelinas,Mechaninė,207000,Vilnius,2200,135
Opel Astra,2015,Hečbekas,5300,Dyzelinas,Mechaninė,220000,Šiauliai,1600,75
Opel Zafira,2014,Vienatūris,5300,Dyzelinas,Mechaninė,195000,Kaunas,1700,92
Opel Astra,2012,Kupė (Coupe),5300,Dyzelinas,Mechaninė,204000,Mažeikiai,1700,81
Opel Vivaro,2005,Keleivinis mikroautobusas,5350,Dyzelinas,Mechaninė,300000,Tauragė,2500,99
Opel Astra,2014,Universalas,5350,Dyzelinas,Mechaninė,227000,Šiauliai,1700,81
Opel Insignia,2015,Universalas,5400,Dyzelinas,Mechaninė,286000,Tauragė,2000,103
Opel Astra,2020,Universalas,5400,Dyzelinas,Mechaninė,200000,Kaunas,1500,77
Opel Astra,2020,Universalas,5400,Dyzelinas,Mechaninė,200000,Kaunas,1500,77
Opel Vivaro,2007,Keleivinis mikroautobusas,5450,Dyzelinas,Mechaninė,365251,Tauragė,1900,74
Opel Zafira,2012,Vienatūris,5495,Dyzelinas,Mechaninė,254592,Alytus,2000,96
Opel Astra,2018,Universalas,5500,Dyzelinas,Mechaninė,257000,Tauragė,1600,81
Opel Zafira Tourer,2013,Vienatūris,5500,Dyzelinas,Automatinė,208000,Vilnius,2000,121
Opel Insignia,2012,Universalas,5500,Dyzelinas,Automatinė,260000,Vilnius,2000,118
Opel Insignia,2010,Hečbekas,5500,Dyzelinas,Mechaninė,203460,Marijampolė,2000,118
Opel Vivaro,2007,Krovininis mikroautobusas,5500,Dyzelinas,Mechaninė,137300,Šiauliai,2000,84
Opel Insignia,2014,Universalas,5550,Dyzelinas,Mechaninė,142000,Marijampolė,2000,88
Opel Combo,2014,Komercinis,5550,Dyzelinas,Mechaninė,105000,Kaišiadorys,1300,66
Opel Combo,2017,Vienatūris,5555,Dyzelinas,Mechaninė,111525,Panevėžys,1300,70
Opel Astra,2015,Universalas,5600,Dyzelinas,Mechaninė,275000,Šiauliai,1600,100
Opel Insignia,2013,Hečbekas,5600,Dyzelinas,Automatinė,212008,Vilnius,2000,96
Opel Meriva,2014,Vienatūris,5600,Dyzelinas,Mechaninė,150000,Klaipėda,1600,100
Opel Astra,2016,Universalas,5600,Dyzelinas,Mechaninė,256494,Marijampolė,1600,81
Opel Insignia,2015,Universalas,5700,Dyzelinas,Mechaninė,360000,Vilnius,2000,143
Opel Insignia,2015,Hečbekas,5700,Dyzelinas,Mechaninė,216555,Tauragė,2000,103
Opel Zafira Tourer,2013,Vienatūris,5749,Dyzelinas,Mechaninė,239575,Plungė,2000,81
Opel Astra,2019,Universalas,5750,Dyzelinas,Automatinė,158114,Kaunas,1600,100
Opel Insignia,2012,Universalas,5750,Dyzelinas,Automatinė,214180,Panevėžys,2000,143
Opel Astra,2014,Hečbekas,5750,Dyzelinas,Mechaninė,169742,Jurbarkas,1700,81
Opel Corsa,2018,Hečbekas,5800,Dyzelinas,Mechaninė,205000,Kaunas,1300,70
Opel Zafira Tourer,2014,Vienatūris,5800,Dyzelinas,Mechaninė,186500,Kaunas,1600,100
Opel Antara,2012,Visureigis / Krosoveris,5800,Dyzelinas,Mechaninė,238000,Utena,2200,120
Opel Zafira Tourer,2012,Vienatūris,5850,Dyzelinas,Mechaninė,232453,Kaunas,2000,81
Opel Insignia,2013,Universalas,5850,Dyzelinas,Mechaninė,164000,Radviliškis,2000,118
Opel Insignia,2014,Universalas,5890,Dyzelinas,Automatinė,271000,Kėdainiai,2000,120
Opel Ampera,2012,Hečbekas,5900,Benzinas / elektra,Automatinė,219586,Klaipėda,1400,111
Opel Insignia,2016,Hečbekas,5900,Dyzelinas,Mechaninė,195000,Šiauliai,1600,100
Opel Insignia,2012,Universalas,5900,Dyzelinas,Automatinė,186500,Vilnius,2000,143
Opel Crossland X,2021,Visureigis / Krosoveris,5900,Dyzelinas,Automatinė,84675,Kaunas,1500,88
Opel Antara,2013,Visureigis / Krosoveris,5900,Dyzelinas,Mechaninė,216000,Marijampolė,2200,135
Opel Insignia,2015,Universalas,5900,Dyzelinas,Automatinė,291099,Klaipėda,2000,96
Opel Zafira,2013,Vienatūris,5900,Dyzelinas,Mechaninė,238000,Marijampolė,1900,143
Opel Insignia,2010,Universalas,5950,Dyzelinas,Mechaninė,234000,Telšiai,2000,118
Opel Vivaro,2006,Keleivinis mikroautobusas,5990,Dyzelinas,Mechaninė,226453,Kelmė,2500,99
Opel Antara,2010,Visureigis / Krosoveris,5990,Dyzelinas,Mechaninė,182000,Marijampolė,2000,93
Opel Zafira Tourer,2012,Vienatūris,5999,Dyzelinas,Mechaninė,187000,Tauragė,2000,96
Opel Zafira Tourer,2012,Vienatūris,5999,Dyzelinas,Mechaninė,187000,Tauragė,2000,81
Opel Antara,2012,Visureigis / Krosoveris,6000,Dyzelinas,Automatinė,189610,Utena,2200,135
Opel Insignia,2011,Sedanas,6000,Benzinas / dujos,Automatinė,268000,Druskininkai,2400,134
Opel Insignia,2017,Universalas,6050,Dyzelinas,Automatinė,270186,Kaunas,1600,100
Opel Astra,2018,Universalas,6100,Dyzelinas,Mechaninė,223744,Tauragė,1600,81
Opel Insignia,2014,Universalas,6150,Dyzelinas,Mechaninė,174000,Kuršėnai,2000,96
Opel Astra,2010,Hečbekas,6200,Benzinas,Automatinė,140000,Šiauliai,1600,132
Opel Insignia,2016,Universalas,6200,Dyzelinas,Mechaninė,256000,Kaunas,2000,125
Opel Antara,2011,Visureigis / Krosoveris,6200,Dyzelinas,Automatinė,174000,Mažeikiai,2200,135
Opel Insignia,2016,Universalas,6200,Dyzelinas,Automatinė,269316,Šiauliai,1600,100
Opel Astra,2015,Hečbekas,6250,Dyzelinas,Mechaninė,250000,Kaunas,1600,81
Opel Astra,2016,Hečbekas,6250,Dyzelinas,Mechaninė,170000,Tauragė,1600,81
Opel Antara,2012,Visureigis / Krosoveris,6300,Dyzelinas,Automatinė,193000,Šiauliai,2200,120
Opel Insignia,2015,Hečbekas,6300,Dyzelinas,Automatinė,280000,Alytus,2000,120
Opel Zafira Tourer,2014,Vienatūris,6300,Dyzelinas,Mechaninė,244190,Kaunas,1600,100
Opel Corsa,2015,Hečbekas,6350,Benzinas,Mechaninė,98000,Kretinga,1000,66
Opel Zafira Tourer,2015,Vienatūris,6350,Dyzelinas,Mechaninė,197000,Ukmergė,1600,100
Opel Antara,2012,Visureigis / Krosoveris,6350,Dyzelinas,Mechaninė,207817,Raseiniai,2200,120
Opel Antara,2012,Visureigis / Krosoveris,6350,Dyzelinas,Mechaninė,176000,Raseiniai,2200,120
Opel Zafira Tourer,2015,Vienatūris,6350,Dyzelinas,Mechaninė,228800,Kupiškis,2000,125
Opel Antara,2014,Visureigis / Krosoveris,6400,Dyzelinas,Automatinė,219000,Klaipėda,2200,120
Opel Astra,2015,Hečbekas,6450,Dyzelinas,Mechaninė,86000,Utena,1600,88
Opel Antara,2013,Visureigis / Krosoveris,6500,Dyzelinas,Mechaninė,189000,Vilnius,2200,135
Opel Zafira Tourer,2018,Vienatūris,6500,Dyzelinas,Automatinė,281000,Šiauliai,2000,96
Opel Zafira Tourer,2015,Vienatūris,6500,Dyzelinas,Mechaninė,189000,Tauragė,2000,125
Opel Astra,2015,Hečbekas,6550,Dyzelinas,Mechaninė,167000,Vilnius,1600,81
Opel Mokka,2015,Visureigis / Krosoveris,6600,Benzinas,Mechaninė,152000,Kaunas,1400,103
Opel Insignia,2015,Universalas,6600,Dyzelinas,Mechaninė,311213,Marijampolė,2000,125
Opel Vivaro,2008,Keleivinis mikroautobusas,6600,Dyzelinas,Automatinė,291500,Kaunas,2500,107
Opel Astra,2017,Universalas,6650,Dyzelinas,Mechaninė,284000,Pasvalys,1600,81
Opel Astra,2017,Hečbekas,6655,Dyzelinas,Mechaninė,200000,Telšiai,1600,81
Opel Insignia,2015,Universalas,6690,Dyzelinas,Mechaninė,286000,Vilnius,2000,125
Opel Astra,2017,Universalas,6700,Dyzelinas,Mechaninė,253000,Tauragė,1600,81
Opel Zafira Tourer,2013,Vienatūris,6700,Benzinas / dujos,Automatinė,121600,Kelmė,1400,103
Opel Vivaro,2013,Krovininis mikroautobusas,6750,Dyzelinas,Mechaninė,200000,Kretinga,2000,84
Opel Insignia,2015,Universalas,6750,Dyzelinas,Automatinė,270000,Utena,2000,125
Opel Insignia,2014,Limuzinas,6750,Dyzelinas,Automatinė,98500,Vilnius,2000,143
Opel Insignia,2017,Universalas,6800,Dyzelinas,Automatinė,157738,Telšiai,1600,100
Opel Mokka,2014,Visureigis / Krosoveris,6800,Benzinas / dujos,Mechaninė,180153,Vilnius,1400,103
Opel Astra,2019,Universalas,6800,Dyzelinas,Mechaninė,189000,Tauragė,1500,77
Opel Corsa,2017,Hečbekas,6800,Benzinas,Automatinė,147730,Molėtai,1400,66
Opel Zafira Tourer,2014,Vienatūris,6849,Dyzelinas,Automatinė,309000,Šiauliai,2000,121
Opel Zafira,2012,Vienatūris,6850,Dyzelinas,Mechaninė,235000,Vilnius,1900,121
Opel Insignia,2015,Universalas,6850,Dyzelinas,Mechaninė,272000,Elektrėnai,2000,125
Opel Antara,2012,Visureigis / Krosoveris,6850,Dyzelinas,Mechaninė,171558,Vilnius,2200,120
Opel Insignia,2016,Universalas,6900,Dyzelinas,Mechaninė,250000,Vilnius,1600,100
Opel Insignia,2015,Universalas,6900,Dyzelinas,Automatinė,304000,Šiauliai,2000,143
Opel Antara,2013,Visureigis / Krosoveris,6950,Dyzelinas,Mechaninė,199000,Kaunas,2200,120
Opel Corsa,2014,Hečbekas,6950,Benzinas,Mechaninė,34000,Joniškis,1400,74
Opel Insignia,2013,Universalas,6950,Dyzelinas,Mechaninė,187000,Kaunas,2000,143
Opel Astra,2016,Hečbekas,7150,Benzinas,Mechaninė,160000,Šiauliai,1400,74
Opel Astra,2017,Universalas,7150,Dyzelinas,Mechaninė,174000,Kaunas,1600,81
Opel Zafira Tourer,2017,Vienatūris,7200,Dyzelinas,Mechaninė,237000,Kaunas,1600,99
Opel Insignia,2016,Universalas,7200,Dyzelinas,Automatinė,258000,Marijampolė,2000,125
Opel Mokka,2013,Visureigis / Krosoveris,7200,Dyzelinas,Mechaninė,216299,Tauragė,1700,96
Opel Insignia,2014,Sedanas,7200,Benzinas / dujos,Mechaninė,148000,Kaunas,1800,103
Opel Insignia,2014,Universalas,7200,Dyzelinas,Automatinė,332300,Utena,2000,120
Opel Astra,2016,Universalas,7300,Dyzelinas,Automatinė,259193,Kaunas,1600,100
Opel Zafira Tourer,2015,Vienatūris,7300,Dyzelinas,Automatinė,218000,Marijampolė,2000,125
Opel Mokka,2013,Visureigis / Krosoveris,7300,Dyzelinas,Mechaninė,270000,Vilnius,1700,96
Opel Astra,2015,Hečbekas,7300,Dyzelinas,Automatinė,164000,Mažeikiai,2000,121
Opel Mokka,2014,Visureigis / Krosoveris,7400,Dyzelinas,Automatinė,230000,Tauragė,1700,96
Opel Mokka,2014,Visureigis / Krosoveris,7400,Dyzelinas,Mechaninė,169000,Alytus,1700,96
Opel Insignia,2015,Universalas,7450,Dyzelinas,Mechaninė,253000,Vilnius,1600,100
Opel Astra,2016,Universalas,7490,Dyzelinas,Mechaninė,191000,Kaunas,1600,100
Opel Zafira Tourer,2012,Vienatūris,7500,Dyzelinas,Automatinė,157000,Šiauliai,2000,121
Opel Vivaro,2016,Krovininis mikroautobusas,7600,Dyzelinas,Mechaninė,368800,Vilnius,1600,85
Opel Zafira Tourer,2014,Vienatūris,7600,Dyzelinas,Mechaninė,232000,Vilkaviškis,1600,100
Opel Astra,2018,Universalas,7650,Dyzelinas,Mechaninė,205544,Kretinga,1600,81
Opel Antara,2014,Visureigis / Krosoveris,7650,Dyzelinas,Mechaninė,176000,Šiauliai,2200,135
Opel Antara,2012,Visureigis / Krosoveris,7699,Benzinas,Automatinė,112036,Kretinga,2400,123
Opel Astra,2016,Universalas,7700,Dyzelinas,Mechaninė,182000,Tauragė,1600,81
Opel Zafira Tourer,2015,Vienatūris,7700,Dyzelinas,Mechaninė,145000,Vilnius,1600,100
Opel Zafira Tourer,2016,Vienatūris,7700,Dyzelinas,Automatinė,232000,Kaunas,2000,96
Opel Mokka,2015,Visureigis / Krosoveris,7750,Dyzelinas,Mechaninė,160000,Tauragė,1600,100
Opel Astra,2019,Hečbekas,7750,Dyzelinas,Mechaninė,202341,Tauragė,1500,90
Opel Zafira,2018,Vienatūris,7750,Dyzelinas,Automatinė,172000,Šiauliai,2000,125
Opel Mokka,2014,Visureigis / Krosoveris,7800,Dyzelinas,Mechaninė,196000,Panevėžys,1700,96
Opel Mokka,2014,Visureigis / Krosoveris,7800,Dyzelinas,Mechaninė,227000,Vilnius,1700,96
Opel Astra,2017,Universalas,7800,Dyzelinas,Automatinė,171500,Vilnius,1600,100
Opel Antara,2013,Visureigis / Krosoveris,7800,Dyzelinas,Mechaninė,248500,Molėtai,2200,120
Opel Antara,2011,Visureigis / Krosoveris,7850,Dyzelinas,Automatinė,176000,Vilnius,2200,135
Opel Insignia,2015,Universalas,7890,Dyzelinas,Mechaninė,276840,Kaunas,2000,88
Opel Mokka,2016,Visureigis / Krosoveris,7900,Dyzelinas,Automatinė,208000,Panevėžys,1600,100
Opel Insignia,2014,Universalas,8000,Dyzelinas,Mechaninė,172000,Kaunas,2000,143
Opel Insignia,2015,Universalas,8000,Dyzelinas,Automatinė,202500,Kaunas,2000,125
Opel Astra,2016,Sedanas,8000,Benzinas,Automatinė,101000,Vilnius,1400,103
Opel Astra,2018,Universalas,8000,Dyzelinas,Automatinė,247728,Vilnius,1600,100
Opel Mokka,2013,Visureigis / Krosoveris,8000,Dyzelinas,Mechaninė,215007,Panevėžys,1700,96
Opel Mokka,2015,Visureigis / Krosoveris,8200,Dyzelinas,Mechaninė,161165,Šiauliai,1600,100
Opel Mokka,2013,Visureigis / Krosoveris,8200,Dyzelinas,Mechaninė,152345,Kuršėnai,1700,96
Opel Mokka,2016,Vienatūris,8200,Benzinas,Mechaninė,148000,Vilkaviškis,1200,103
Opel Astra,2018,Universalas,8250,Dyzelinas,Mechaninė,262851,Šiauliai,1600,118
Opel Insignia,2014,Hečbekas,8250,Dyzelinas,Automatinė,199000,Šiauliai,2000,143
Opel Insignia,2018,Hečbekas,8300,Dyzelinas,Automatinė,235000,Tauragė,1600,100
Opel Mokka X,2013,Visureigis / Krosoveris,8400,Benzinas,Mechaninė,94000,Kaunas,1400,103
Opel Astra,2019,Hečbekas,8550,Dyzelinas,Mechaninė,175000,Utena,1600,100
Opel Mokka,2015,Visureigis / Krosoveris,8700,Dyzelinas,Automatinė,222666,Vilnius,1700,96
Opel Astra,2017,Universalas,8700,Dyzelinas,Automatinė,249000,Panevėžys,1600,100
Opel Corsa,2016,Hečbekas,8700,Benzinas,Automatinė,79558,Kaunas,1400,66
Opel Insignia,2017,Hečbekas,8700,Dyzelinas,Mechaninė,265000,Telšiai,2000,125
Opel Mokka,2013,Visureigis / Krosoveris,8750,Dyzelinas,Automatinė,144609,Klaipėda,1700,96
Opel Zafira,2016,Vienatūris,8800,Dyzelinas,Automatinė,143000,Kaunas,1900,125
Opel Movano,2013,Vienatūris,8900,Dyzelinas,Mechaninė,243000,Tauragė,2300,93
Opel Mokka,2015,Visureigis / Krosoveris,8900,Dyzelinas,Automatinė,144000,Vilnius,1700,96
Opel Crossland X,2020,Visureigis / Krosoveris,9000,Dyzelinas,Automatinė,110500,Kaunas,1500,88
Opel Mokka,2016,Visureigis / Krosoveris,9000,Benzinas,Mechaninė,190000,Kaunas,1400,103
Opel Vivaro,2016,Keleivinis mikroautobusas,9000,Dyzelinas,Mechaninė,579500,Mažeikiai,1600,92
Opel Insignia,2019,Universalas,9075,Dyzelinas,Automatinė,150700,Vilnius,1600,100
Opel Astra,2018,Universalas,9075,Benzinas,Automatinė,130151,Vilnius,1400,110
Opel Mokka,2013,Visureigis / Krosoveris,9100,Dyzelinas,Automatinė,117000,Marijampolė,1700,96
Opel Insignia,2017,Universalas,9150,Dyzelinas,Mechaninė,300000,Kaunas,2000,121
Opel Astra,2020,Universalas,9196,Dyzelinas,Mechaninė,176001,Marijampolė,1500,90
Opel Mokka,2015,Visureigis / Krosoveris,9200,Dyzelinas,Mechaninė,186000,Šiauliai,1600,100
Opel Insignia,2018,Universalas,9200,Dyzelinas,Mechaninė,240000,Tauragė,1600,100
