Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Kia cee'd,['2014-06'],Hečbekas,5900,Dyzelinas,Automatinė,"1.6 l.,         94  kW",248000,Kaunas
Kia cee'd,['2013-02'],Universalas,5999,Dyzelinas,Mechaninė,"1.6 l.,         94  kW",285000,Kaunas
Kia cee'd,['2017-09'],Hečbekas,6413,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",203500,Kaunas
Kia cee'd,['2016-04'],Hečbekas,7100,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",115200,Kaunas
Kia cee'd,['2016-11'],Hečbekas,7799,Benzinas,Mechaninė,"1.0 l.,         88  kW",94000,Panevėžys
Kia cee'd,['2016-03'],Hečbekas,8500,Dyzelinas,Mechaninė,"1.6 l.,         100  kW",180511,Kaunas
Kia cee'd,['2015-04'],Hečbekas,9600,Benzinas,Mechaninė,"1.6 l.,         99  kW",118800,Vilnius
Kia cee'd,['2019-04'],Hečbekas,9600,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",133200,Radviliškis
Kia cee'd,['2018-12'],Universalas,9990,Dyzelinas,Automatinė,"1.6 l.,         85  kW",204000,Tauragė
Kia cee'd,['2020-06'],Hečbekas,9999,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",141271,Kaunas
Kia cee'd,['2017-09'],Hečbekas,10900,Benzinas,Automatinė,"1.6 l.,         99  kW",131000,Kaunas
Kia cee'd,['2019-12'],Universalas,10950,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",97000,Utena
Kia cee'd,['2017-10'],Universalas,11000,Dyzelinas,Automatinė,"1.6 l.,         100  kW",99000,Kaunas
Kia cee'd,['2020-03'],Hečbekas,11999,Benzinas,Mechaninė,"1.0 l.,         74  kW",70000,Vilnius
Kia cee'd,['2019-09'],Hečbekas,12500,Benzinas,Mechaninė,"1.4 l.,         74  kW",79000,Vilnius
Kia cee'd,['2021-12'],Hečbekas,14300,Benzinas,Mechaninė,"1.0 l.,         74  kW",48800,Vilnius
Kia cee'd,['2021-08'],Universalas,16500,Benzinas,Automatinė,"1.5 l.,         118  kW",38300,Vilnius
Kia cee'd,['2019-07'],Hečbekas,16500,Dyzelinas,Automatinė,"1.6 l.,         100  kW",84500,Vilnius
Kia cee'd,['2023-05'],Hečbekas,20999,Benzinas,Automatinė,"1.5 l.,         118  kW",17100,Anykščiai
Kia cee'd,['2020-02'],Universalas,8400,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",256000,Tauragė
