Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Toyota Corolla,['2005-05'],Hečbekas,2600,Dyzelinas,Automatinė,"1.4 l.,         66  kW",129900,Klaipėda
Toyota Corolla,['2009-11'],Sedanas,2699,Benzinas,Automatinė,"1.8 l.,         92  kW",177000,Kaunas
Toyota Corolla,['2005-07'],Hečbekas,2850,Dyzelinas,Automatinė,"1.4 l.,         66  kW",196800,Vilnius
Toyota Corolla,['2006'],Hečbekas,2900,Benzinas / dujos,Mechaninė,"1.4 l.,         71  kW",210000,Vilnius
Toyota Corolla,['2005'],Sedanas,2900,Benzinas,Mechaninė,"1.6 l.,         81  kW",147000,"Jelgava, Latvija"
Toyota Corolla,['2007-10'],Sedanas,2999,Benzinas,Mechaninė,"1.6 l.,         91  kW",290000,Kaunas
Toyota Corolla,['2005-06'],Hečbekas,3000,Benzinas,Mechaninė,"1.6 l.,         81  kW",240000,Klaipėda
Toyota Corolla,['2008'],Sedanas,3400,Benzinas,Mechaninė,"1.6 l.,         91  kW",180500,Vilnius
Toyota Corolla,['2005-11'],Hečbekas,3500,Benzinas,Automatinė,"1.6 l.,         81  kW",69850,Vilnius
Toyota Corolla,['2010-01'],Sedanas,3990,Dyzelinas,Automatinė,"1.4 l.,         66  kW",156000,Vilnius
